YEAR,MONTH,OP_UNIQUE_CARRIER,ORIGIN,DEST,flights,avg_arr_delay,avg_dep_delay
2020,1,UA,DFW,LAX,4,14.25,9.25
2020,1,UA,DFW,MCO,2,11.5,11.5
2020,1,UA,DFW,ORD,2,13.0,4.5
2020,1,UA,DFW,SEA,3,14.0,13.0
2020,1,UA,DFW,SFO,1,15.0,14.0
2020,1,UA,JFK,ATL,3,14.0,4.333333333333333
2020,1,UA,JFK,DEN,3,10.666666666666666,12.0
2020,1,UA,JFK,DFW,5,13.2,4.8
2020,1,UA,JFK,LAX,3,7.666666666666667,1.3333333333333333
2020,1,UA,JFK,MCO,3,18.666666666666668,5.333333333333333
2020,1,UA,JFK,ORD,3,5.0,12.666666666666666
2020,1,UA,JFK,SEA,2,4.0,17.0
2020,1,UA,JFK,SFO,3,15.333333333333334,16.0
2020,1,UA,LAX,ATL,2,16.0,1.0
2020,1,UA,LAX,DEN,2,12.5,4.5
2020,1,UA,LAX,DFW,1,9.0,15.0
2020,1,UA,LAX,JFK,4,13.5,11.5
2020,1,UA,LAX,MCO,3,7.666666666666667,8.666666666666666
2020,1,UA,LAX,ORD,3,11.333333333333334,11.0
2020,1,UA,LAX,SEA,7,12.857142857142858,10.714285714285714
2020,1,UA,LAX,SFO,2,12.0,8.0
2020,1,UA,MCO,ATL,1,3.0,8.0
2020,1,UA,MCO,DEN,3,14.666666666666666,14.666666666666666
2020,1,UA,MCO,DFW,6,8.5,5.5
2020,1,UA,MCO,LAX,1,6.0,9.0
2020,1,UA,MCO,ORD,2,24.5,7.0
2020,1,UA,MCO,SEA,4,10.0,8.75
2020,1,UA,MCO,SFO,3,9.666666666666666,9.333333333333334
2020,1,UA,ORD,ATL,3,7.333333333333333,7.333333333333333
2020,1,UA,ORD,DEN,4,13.0,13.5
2020,1,UA,ORD,DFW,4,11.25,10.5
2020,1,UA,ORD,JFK,2,17.5,6.0
2020,1,UA,ORD,LAX,1,22.0,17.0
2020,1,UA,ORD,MCO,1,15.0,18.0
2020,1,UA,ORD,SEA,3,7.666666666666667,11.666666666666666
2020,1,UA,ORD,SFO,1,19.0,11.0
2020,1,UA,SEA,DEN,2,21.0,8.0
2020,1,UA,SEA,DFW,4,12.0,7.75
2020,1,UA,SEA,JFK,8,10.375,7.0
2020,1,UA,SEA,LAX,5,6.0,7.8
2020,1,UA,SEA,MCO,3,19.0,8.0
2020,1,UA,SEA,ORD,6,8.666666666666666,7.166666666666667
2020,1,UA,SEA,SFO,5,7.4,10.2
2020,1,UA,SFO,ATL,1,3.0,6.0
2020,1,UA,SFO,DEN,7,15.285714285714286,13.0
2020,1,UA,SFO,DFW,2,2.0,5.0
2020,1,UA,SFO,JFK,1,4.0,8.0
2020,1,UA,SFO,LAX,4,12.0,12.25
2020,1,UA,SFO,MCO,2,13.5,14.0
2020,1,UA,SFO,ORD,1,10.0,0.0
2020,1,UA,SFO,SEA,3,15.666666666666666,17.0
2020,1,WN,ATL,DEN,2,5.5,3.0
2020,1,WN,ATL,DFW,1,21.0,9.0
2020,1,WN,ATL,JFK,2,5.5,4.0
2020,1,WN,ATL,LAX,2,11.5,7.0
2020,1,WN,ATL,MCO,3,11.0,9.0
2020,1,WN,ATL,ORD,1,15.0,25.0
2020,1,WN,ATL,SEA,3,15.0,14.0
2020,1,WN,ATL,SFO,2,4.0,19.5
2020,1,WN,DEN,ATL,1,9.0,8.0
2020,1,WN,DEN,DFW,4,8.0,13.75
2020,1,WN,DEN,JFK,2,8.5,13.0
2020,1,WN,DEN,LAX,2,8.5,10.5
2020,1,WN,DEN,MCO,2,10.0,13.5
2020,1,WN,DEN,ORD,2,2.0,17.0
2020,1,WN,DEN,SEA,3,7.0,8.333333333333334
2020,1,WN,DEN,SFO,6,6.166666666666667,11.5
2020,1,WN,DFW,ATL,3,7.0,10.333333333333334
2020,1,WN,DFW,DEN,2,4.5,8.0
2020,1,WN,DFW,JFK,3,11.666666666666666,14.0
2020,1,WN,DFW,MCO,1,3.0,0.0
2020,1,WN,DFW,ORD,4,11.0,13.25
2020,1,WN,DFW,SEA,2,4.5,11.0
2020,1,WN,DFW,SFO,1,24.0,4.0
2020,1,WN,JFK,ATL,2,8.0,13.0
2020,1,WN,JFK,DFW,5,10.4,7.2
2020,1,WN,JFK,LAX,6,10.333333333333334,9.5
2020,1,WN,JFK,MCO,5,16.6,10.0
2020,1,WN,LAX,ATL,5,7.8,17.8
2020,1,WN,LAX,DEN,1,1.0,0.0
2020,1,WN,LAX,DFW,2,3.5,4.5
2020,1,WN,LAX,JFK,4,9.5,13.0
2020,1,WN,LAX,MCO,2,12.0,10.5
2020,1,WN,LAX,ORD,2,8.5,5.0
2020,1,WN,LAX,SEA,1,17.0,10.0
2020,1,WN,LAX,SFO,1,5.0,4.0
2020,1,WN,MCO,ATL,4,2.25,16.0
2020,1,WN,MCO,DEN,1,0.0,7.0
2020,1,WN,MCO,DFW,2,24.5,7.0
2020,1,WN,MCO,JFK,2,12.0,2.0
2020,1,WN,MCO,LAX,3,13.666666666666666,12.333333333333334
2020,1,WN,MCO,ORD,5,6.6,13.8
2020,1,WN,MCO,SEA,2,9.0,3.0
2020,1,WN,MCO,SFO,4,9.5,12.5
2020,1,WN,ORD,ATL,3,3.3333333333333335,18.666666666666668
2020,1,WN,ORD,DEN,2,6.0,0.5
2020,1,WN,ORD,DFW,3,2.3333333333333335,9.0
2020,1,WN,ORD,JFK,2,19.5,12.5
2020,1,WN,ORD,LAX,3,12.333333333333334,9.666666666666666
2020,1,WN,ORD,MCO,3,6.0,5.0
2020,1,WN,ORD,SEA,3,18.0,12.0
2020,1,WN,ORD,SFO,3,10.666666666666666,15.666666666666666
2020,1,WN,SEA,ATL,5,14.8,10.2
2020,1,WN,SEA,DEN,2,15.5,11.0
2020,1,WN,SEA,DFW,3,4.666666666666667,6.333333333333333
2020,1,WN,SEA,JFK,1,18.0,8.0
2020,1,WN,SEA,LAX,2,11.5,4.5
2020,1,WN,SEA,MCO,3,14.333333333333334,4.0
2020,1,WN,SEA,ORD,3,7.666666666666667,6.0
2020,1,WN,SEA,SFO,2,22.5,9.5
2020,1,WN,SFO,ATL,2,17.0,13.0
2020,1,WN,SFO,DEN,3,12.333333333333334,10.0
2020,1,WN,SFO,DFW,2,9.0,14.0
2020,1,WN,SFO,LAX,4,4.25,7.0
2020,1,WN,SFO,MCO,2,11.0,6.0
2020,1,WN,SFO,ORD,1,2.0,12.0
2020,1,WN,SFO,SEA,2,12.5,16.0
2020,2,AA,ATL,DEN,6,8.0,11.666666666666666
2020,2,AA,ATL,DFW,1,1.0,27.0
2020,2,AA,ATL,JFK,3,9.666666666666666,2.3333333333333335
2020,2,AA,ATL,LAX,2,10.5,16.0
2020,2,AA,ATL,MCO,4,7.0,8.0
2020,2,AA,ATL,ORD,3,15.0,14.333333333333334
2020,2,AA,ATL,SEA,1,11.0,7.0
2020,2,AA,ATL,SFO,3,13.333333333333334,19.0
2020,2,AA,DEN,ATL,3,9.666666666666666,10.333333333333334
2020,2,AA,DEN,DFW,3,13.0,12.333333333333334
2020,2,AA,DEN,JFK,4,15.5,4.75
2020,2,AA,DEN,LAX,1,0.0,2.0
2020,2,AA,DEN,MCO,1,4.0,0.0
2020,2,AA,DEN,ORD,2,13.5,8.0
2020,2,AA,DEN,SEA,3,8.333333333333334,8.666666666666666
2020,2,AA,DEN,SFO,2,12.0,3.5
2020,2,AA,DFW,ATL,1,14.0,23.0
2020,2,AA,DFW,DEN,3,15.0,3.3333333333333335
2020,2,AA,DFW,JFK,2,4.5,9.5
2020,2,AA,DFW,MCO,1,7.0,0.0
2020,2,AA,DFW,ORD,2,10.5,15.0
2020,2,AA,DFW,SEA,4,16.25,12.75
2020,2,AA,DFW,SFO,4,6.5,9.5
2020,2,AA,JFK,ATL,2,14.0,15.0
2020,2,AA,JFK,DEN,6,8.166666666666666,13.833333333333334
2020,2,AA,JFK,DFW,4,10.25,4.5
2020,2,AA,JFK,LAX,2,6.5,23.0
2020,2,AA,JFK,MCO,3,12.666666666666666,10.333333333333334
2020,2,AA,JFK,ORD,3,11.0,13.333333333333334
2020,2,AA,JFK,SEA,3,11.666666666666666,7.0
2020,2,AA,JFK,SFO,4,9.25,11.5
2020,2,AA,LAX,ATL,2,10.0,22.5
2020,2,AA,LAX,DEN,1,7.0,0.0
2020,2,AA,LAX,DFW,5,12.4,11.4
2020,2,AA,LAX,JFK,1,17.0,2.0
2020,2,AA,LAX,MCO,2,13.5,11.5
2020,2,AA,LAX,ORD,1,14.0,4.0
2020,2,AA,LAX,SEA,2,9.0,10.5
2020,2,AA,LAX,SFO,1,10.0,7.0
2020,2,AA,MCO,ATL,1,18.0,24.0
2020,2,AA,MCO,DEN,5,8.4,10.8
2020,2,AA,MCO,DFW,4,8.0,6.25
2020,2,AA,MCO,JFK,1,16.0,15.0
2020,2,AA,MCO,LAX,3,9.666666666666666,4.333333333333333
2020,2,AA,MCO,ORD,2,2.0,11.5
2020,2,AA,MCO,SEA,1,16.0,13.0
2020,2,AA,MCO,SFO,1,9.0,15.0
2020,2,AA,ORD,ATL,2,14.0,8.5
2020,2,AA,ORD,DEN,5,6.6,4.2
2020,2,AA,ORD,DFW,2,4.5,9.0
2020,2,AA,ORD,JFK,3,22.333333333333332,3.3333333333333335
2020,2,AA,ORD,LAX,4,15.0,15.25
2020,2,AA,ORD,MCO,3,5.333333333333333,15.0
2020,2,AA,ORD,SEA,3,10.333333333333334,10.333333333333334
2020,2,AA,ORD,SFO,5,11.2,8.2
2020,2,AA,SEA,ATL,4,13.75,14.25
2020,2,AA,SEA,DEN,2,15.5,12.0
2020,2,AA,SEA,DFW,1,1.0,1.0
2020,2,AA,SEA,JFK,4,12.5,7.25
2020,2,AA,SEA,LAX,4,6.75,13.0
2020,2,AA,SEA,MCO,1,4.0,1.0
2020,2,AA,SEA,ORD,3,10.333333333333334,9.0
2020,2,AA,SEA,SFO,1,15.0,16.0
2020,2,AA,SFO,DFW,6,11.166666666666666,6.666666666666667
2020,2,AA,SFO,JFK,1,12.0,7.0
2020,2,AA,SFO,LAX,1,8.0,0.0
2020,2,AA,SFO,MCO,5,8.2,12.8
2020,2,AA,SFO,ORD,7,10.571428571428571,10.714285714285714
2020,2,AA,SFO,SEA,1,12.0,11.0
2020,2,DL,ATL,DEN,4,5.5,12.75
2020,2,DL,ATL,DFW,2,2.5,6.5
2020,2,DL,ATL,JFK,1,4.0,9.0
2020,2,DL,ATL,LAX,1,19.0,9.0
2020,2,DL,ATL,MCO,2,6.5,7.0
2020,2,DL,ATL,ORD,6,6.5,4.833333333333333
2020,2,DL,ATL,SFO,2,8.5,9.0
2020,2,DL,DEN,ATL,3,9.666666666666666,12.333333333333334
2020,2,DL,DEN,DFW,2,7.0,8.0
2020,2,DL,DEN,JFK,4,12.5,6.75
2020,2,DL,DEN,LAX,1,6.0,0.0
2020,2,DL,DEN,ORD,5,6.8,5.4
2020,2,DL,DEN,SEA,2,13.0,2.5
2020,2,DL,DEN,SFO,1,1.0,9.0
2020,2,DL,DFW,ATL,3,4.0,18.333333333333332
2020,2,DL,DFW,DEN,3,1.6666666666666667,19.333333333333332
2020,2,DL,DFW,JFK,3,5.666666666666667,9.0
2020,2,DL,DFW,LAX,3,9.333333333333334,11.333333333333334
2020,2,DL,DFW,MCO,2,11.0,9.0
2020,2,DL,DFW,ORD,3,18.0,18.666666666666668
2020,2,DL,DFW,SEA,4,15.0,9.0
2020,2,DL,DFW,SFO,3,9.666666666666666,15.0
2020,2,DL,JFK,ATL,2,23.0,14.0
2020,2,DL,JFK,DEN,2,6.5,17.0
2020,2,DL,JFK,DFW,2,1.0,15.5
2020,2,DL,JFK,LAX,4,12.75,3.75
2020,2,DL,JFK,MCO,2,4.5,9.5
2020,2,DL,JFK,ORD,1,24.0,6.0
2020,2,DL,JFK,SEA,6,9.166666666666666,13.5
2020,2,DL,JFK,SFO,3,10.333333333333334,12.333333333333334
2020,2,DL,LAX,DEN,4,7.5,9.5
2020,2,DL,LAX,DFW,1,4.0,18.0
2020,2,DL,LAX,JFK,4,10.0,4.25
2020,2,DL,LAX,MCO,4,5.0,11.75
2020,2,DL,LAX,ORD,4,13.0,15.0
2020,2,DL,LAX,SEA,2,5.5,14.0
2020,2,DL,LAX,SFO,3,12.0,10.0
2020,2,DL,MCO,ATL,2,14.5,7.5
2020,2,DL,MCO,DEN,7,8.857142857142858,8.142857142857142
2020,2,DL,MCO,DFW,6,8.0,11.5
2020,2,DL,MCO,ORD,1,15.0,9.0
2020,2,DL,MCO,SEA,2,10.5,0.0
2020,2,DL,MCO,SFO,1,0.0,11.0
2020,2,DL,ORD,ATL,1,2.0,7.0
2020,2,DL,ORD,DFW,3,2.3333333333333335,14.333333333333334
2020,2,DL,ORD,JFK,2,6.5,2.0
2020,2,DL,ORD,LAX,2,16.0,17.0
2020,2,DL,ORD,SEA,2,6.5,9.5
2020,2,DL,ORD,SFO,1,12.0,0.0
2020,2,DL,SEA,ATL,1,0.0,19.0
2020,2,DL,SEA,DEN,1,7.0,15.0
2020,2,DL,SEA,DFW,2,18.5,2.5
2020,2,DL,SEA,JFK,4,12.0,10.25
2020,2,DL,SEA,LAX,3,4.333333333333333,8.333333333333334
2020,2,DL,SEA,MCO,3,15.666666666666666,6.333333333333333
2020,2,DL,SEA,ORD,5,11.0,7.0
2020,2,DL,SEA,SFO,2,12.0,7.0
2020,2,DL,SFO,ATL,1,10.0,28.0
2020,2,DL,SFO,DEN,4,10.0,1.0
2020,2,DL,SFO,DFW,2,10.5,18.5
2020,2,DL,SFO,JFK,2,11.0,5.5
2020,2,DL,SFO,LAX,5,4.0,13.0
2020,2,DL,SFO,MCO,1,14.0,0.0
2020,2,DL,SFO,ORD,2,7.5,2.5
2020,2,DL,SFO,SEA,3,12.666666666666666,11.333333333333334
2020,2,UA,ATL,DEN,2,7.0,2.5
2020,2,UA,ATL,DFW,3,4.333333333333333,11.666666666666666
2020,2,UA,ATL,LAX,3,17.333333333333332,3.6666666666666665
2020,2,UA,ATL,MCO,5,10.4,10.4
2020,2,UA,ATL,ORD,2,14.5,6.0
2020,2,UA,ATL,SEA,1,11.0,19.0
2020,2,UA,ATL,SFO,1,21.0,8.0
2020,2,UA,DEN,DFW,1,14.0,10.0
2020,2,UA,DEN,LAX,1,0.0,4.0
2020,2,UA,DEN,SEA,2,9.0,4.0
2020,2,UA,DFW,ATL,5,15.0,12.2
2020,2,UA,DFW,DEN,5,10.2,16.0
2020,2,UA,DFW,JFK,2,2.0,14.0
2020,2,UA,DFW,MCO,3,12.0,11.333333333333334
2020,2,UA,DFW,ORD,3,8.333333333333334,13.0
2020,2,UA,DFW,SEA,4,4.5,12.0
2020,2,UA,JFK,DEN,3,16.0,21.666666666666668
2020,2,UA,JFK,DFW,1,14.0,8.0
2020,2,UA,JFK,LAX,2,5.5,7.0
2020,2,UA,JFK,MCO,2,4.0,6.5
2020,2,UA,JFK,ORD,1,9.0,5.0
2020,2,UA,JFK,SEA,2,12.0,13.5
2020,2,UA,JFK,SFO,4,7.25,7.25
2020,2,UA,LAX,ATL,3,6.333333333333333,9.666666666666666
2020,2,UA,LAX,DEN,2,0.0,13.5
2020,2,UA,LAX,DFW,3,10.0,7.666666666666667
2020,2,UA,LAX,MCO,3,9.0,10.0
2020,2,UA,LAX,SEA,3,5.0,5.666666666666667
2020,2,UA,LAX,SFO,1,7.0,11.0
2020,2,UA,MCO,ATL,2,9.0,12.0
2020,2,UA,MCO,DEN,3,11.333333333333334,6.333333333333333
2020,2,UA,MCO,DFW,2,6.0,7.0
2020,2,UA,MCO,JFK,2,23.0,6.0
2020,2,UA,MCO,LAX,2,14.5,14.5
2020,2,UA,MCO,ORD,2,0.5,6.0
2020,2,UA,MCO,SEA,3,10.0,3.0
2020,2,UA,MCO,SFO,3,2.3333333333333335,3.3333333333333335
2020,2,UA,ORD,ATL,3,10.666666666666666,7.333333333333333
2020,2,UA,ORD,DEN,5,6.2,9.4
2020,2,UA,ORD,DFW,2,12.5,9.5
2020,2,UA,ORD,JFK,1,0.0,0.0
2020,2,UA,ORD,MCO,1,4.0,0.0
2020,2,UA,ORD,SEA,3,8.666666666666666,10.333333333333334
2020,2,UA,ORD,SFO,2,5.0,3.5
2020,2,UA,SEA,ATL,4,6.0,9.25
2020,2,UA,SEA,DEN,1,25.0,5.0
2020,2,UA,SEA,DFW,3,4.666666666666667,15.0
2020,2,UA,SEA,JFK,1,8.0,21.0
2020,2,UA,SEA,LAX,3,7.666666666666667,5.0
2020,2,UA,SEA,MCO,3,3.0,4.333333333333333
2020,2,UA,SEA,ORD,3,14.333333333333334,3.3333333333333335
2020,2,UA,SEA,SFO,3,7.666666666666667,9.666666666666666
2020,2,UA,SFO,ATL,1,15.0,11.0
2020,2,UA,SFO,DEN,3,9.333333333333334,14.666666666666666
2020,2,UA,SFO,DFW,3,17.666666666666668,14.666666666666666
2020,2,UA,SFO,JFK,2,8.0,15.0
2020,2,UA,SFO,LAX,3,10.666666666666666,13.333333333333334
2020,2,UA,SFO,MCO,2,19.0,10.0
2020,2,UA,SFO,ORD,1,16.0,0.0
2020,2,UA,SFO,SEA,1,0.0,6.0
2020,2,WN,ATL,DEN,2,0.0,3.0
2020,2,WN,ATL,DFW,4,14.75,8.75
2020,2,WN,ATL,JFK,1,3.0,4.0
2020,2,WN,ATL,LAX,4,12.25,7.0
2020,2,WN,ATL,MCO,4,10.5,3.75
2020,2,WN,ATL,ORD,3,15.666666666666666,16.666666666666668
2020,2,WN,ATL,SEA,3,13.333333333333334,10.0
2020,2,WN,ATL,SFO,2,10.0,18.0
2020,2,WN,DEN,ATL,3,12.0,13.0
2020,2,WN,DEN,DFW,2,12.5,11.0
2020,2,WN,DEN,JFK,2,18.0,21.5
2020,2,WN,DEN,LAX,4,12.0,9.5
2020,2,WN,DEN,MCO,7,9.428571428571429,7.571428571428571
2020,2,WN,DEN,ORD,3,9.666666666666666,17.666666666666668
2020,2,WN,DEN,SEA,6,6.166666666666667,8.833333333333334
2020,2,WN,DEN,SFO,4,12.25,14.0
2020,2,WN,DFW,ATL,3,10.666666666666666,7.0
2020,2,WN,DFW,DEN,1,7.0,5.0
2020,2,WN,DFW,JFK,3,7.0,5.0
2020,2,WN,DFW,LAX,2,12.5,17.5
2020,2,WN,DFW,MCO,3,2.0,17.666666666666668
2020,2,WN,DFW,ORD,1,22.0,6.0
2020,2,WN,DFW,SEA,2,7.0,9.5
2020,2,WN,DFW,SFO,1,11.0,24.0
2020,2,WN,JFK,DEN,7,10.428571428571429,5.0
2020,2,WN,JFK,DFW,4,9.0,14.25
2020,2,WN,JFK,LAX,1,16.0,21.0
2020,2,WN,JFK,MCO,4,3.25,10.5
2020,2,WN,JFK,ORD,3,4.666666666666667,6.333333333333333
2020,2,WN,JFK,SEA,1,20.0,23.0
2020,2,WN,JFK,SFO,2,16.0,5.0
2020,2,WN,LAX,ATL,3,4.0,9.333333333333334
2020,2,WN,LAX,DEN,5,12.2,6.2
2020,2,WN,LAX,DFW,1,8.0,0.0
2020,2,WN,LAX,JFK,2,15.0,5.5
2020,2,WN,LAX,MCO,3,1.3333333333333333,6.666666666666667
2020,2,WN,LAX,ORD,3,14.666666666666666,2.6666666666666665
2020,2,WN,LAX,SEA,4,2.75,9.0
2020,2,WN,LAX,SFO,5,7.2,12.4
2020,2,WN,MCO,DEN,1,0.0,6.0
2020,2,WN,MCO,DFW,6,7.666666666666667,11.5
2020,2,WN,MCO,JFK,4,18.0,14.5
2020,2,WN,MCO,LAX,4,5.75,14.25
2020,2,WN,MCO,ORD,4,10.0,11.75
2020,2,WN,MCO,SFO,4,7.25,7.0
2020,2,WN,ORD,ATL,5,0.6,4.4
2020,2,WN,ORD,DEN,1,4.0,21.0
2020,2,WN,ORD,JFK,3,9.333333333333334,9.666666666666666
2020,2,WN,ORD,LAX,1,10.0,12.0
2020,2,WN,ORD,MCO,3,9.0,4.333333333333333
2020,2,WN,ORD,SEA,1,19.0,4.0
2020,2,WN,ORD,SFO,1,14.0,5.0
2020,2,WN,SEA,ATL,5,7.8,9.0
2020,2,WN,SEA,DEN,1,10.0,6.0
2020,2,WN,SEA,DFW,2,5.5,7.0
2020,2,WN,SEA,JFK,2,6.5,9.5
2020,2,WN,SEA,LAX,3,9.333333333333334,10.0
2020,2,WN,SEA,MCO,3,17.333333333333332,12.0
2020,2,WN,SEA,ORD,3,3.6666666666666665,8.0
2020,2,WN,SEA,SFO,2,9.0,8.0
2020,2,WN,SFO,ATL,2,17.0,7.0
2020,2,WN,SFO,DFW,3,18.333333333333332,9.666666666666666
2020,2,WN,SFO,JFK,1,26.0,10.0
2020,2,WN,SFO,LAX,1,0.0,8.0
2020,2,WN,SFO,MCO,4,13.0,7.75
2020,2,WN,SFO,ORD,2,16.5,7.5
2020,2,WN,SFO,SEA,2,3.0,10.0
2020,3,AA,ATL,DEN,3,12.666666666666666,15.0
2020,3,AA,ATL,DFW,6,16.5,10.833333333333334
2020,3,AA,ATL,JFK,1,0.0,8.0
2020,3,AA,ATL,LAX,2,15.0,8.0
2020,3,AA,ATL,MCO,4,12.0,8.75
2020,3,AA,ATL,ORD,5,12.4,11.2
2020,3,AA,ATL,SEA,4,8.0,5.25
2020,3,AA,DEN,ATL,3,7.333333333333333,5.333333333333333
2020,3,AA,DEN,DFW,2,15.0,15.5
2020,3,AA,DEN,JFK,3,9.666666666666666,6.666666666666667
2020,3,AA,DEN,LAX,2,10.5,5.5
2020,3,AA,DEN,MCO,1,14.0,14.0
2020,3,AA,DEN,ORD,7,10.428571428571429,13.0
2020,3,AA,DEN,SEA,2,7.5,9.0
2020,3,AA,DEN,SFO,5,7.0,2.6
2020,3,AA,DFW,ATL,4,7.5,8.25
2020,3,AA,DFW,DEN,2,11.0,8.0
2020,3,AA,DFW,JFK,1,2.0,12.0
2020,3,AA,DFW,LAX,3,2.6666666666666665,7.333333333333333
2020,3,AA,DFW,MCO,3,8.0,15.333333333333334
2020,3,AA,DFW,ORD,3,7.333333333333333,20.333333333333332
2020,3,AA,DFW,SEA,4,8.0,12.25
2020,3,AA,DFW,SFO,3,9.333333333333334,5.666666666666667
2020,3,AA,JFK,ATL,5,5.8,11.2
2020,3,AA,JFK,DEN,3,10.333333333333334,10.666666666666666
2020,3,AA,JFK,DFW,2,10.5,12.5
2020,3,AA,JFK,LAX,2,4.0,9.5
2020,3,AA,JFK,MCO,3,5.333333333333333,7.0
2020,3,AA,JFK,ORD,5,8.4,6.4
2020,3,AA,JFK,SEA,3,13.0,15.0
2020,3,AA,JFK,SFO,3,11.333333333333334,8.666666666666666
2020,3,AA,LAX,ATL,2,22.0,5.0
2020,3,AA,LAX,DEN,2,10.5,7.0
2020,3,AA,LAX,JFK,5,15.2,8.8
2020,3,AA,LAX,MCO,3,4.666666666666667,5.333333333333333
2020,3,AA,LAX,ORD,1,40.0,19.0
2020,3,AA,LAX,SEA,2,23.5,12.5
2020,3,AA,LAX,SFO,6,10.666666666666666,10.833333333333334
2020,3,AA,MCO,ATL,5,11.0,9.6
2020,3,AA,MCO,DEN,2,10.5,9.5
2020,3,AA,MCO,DFW,4,13.25,14.5
2020,3,AA,MCO,JFK,3,2.0,18.333333333333332
2020,3,AA,MCO,LAX,6,11.333333333333334,12.666666666666666
2020,3,AA,MCO,ORD,1,0.0,13.0
2020,3,AA,MCO,SEA,2,26.5,8.5
2020,3,AA,MCO,SFO,1,3.0,6.0
2020,3,AA,ORD,ATL,5,10.2,11.6
2020,3,AA,ORD,DEN,11,9.818181818181818,9.090909090909092
2020,3,AA,ORD,DFW,3,10.333333333333334,11.333333333333334
2020,3,AA,ORD,JFK,4,16.5,11.75
2020,3,AA,ORD,LAX,1,15.0,3.0
2020,3,AA,ORD,MCO,1,6.0,0.0
2020,3,AA,ORD,SEA,3,3.6666666666666665,15.0
2020,3,AA,ORD,SFO,3,16.666666666666668,4.666666666666667
2020,3,AA,SEA,ATL,2,9.5,5.0
2020,3,AA,SEA,DEN,1,0.0,18.0
2020,3,AA,SEA,DFW,2,11.5,13.0
2020,3,AA,SEA,JFK,1,0.0,15.0
2020,3,AA,SEA,LAX,3,13.333333333333334,15.333333333333334
2020,3,AA,SEA,MCO,3,8.666666666666666,7.0
2020,3,AA,SEA,ORD,1,8.0,11.0
2020,3,AA,SEA,SFO,3,12.666666666666666,11.666666666666666
2020,3,AA,SFO,ATL,2,7.0,4.0
2020,3,AA,SFO,DEN,2,15.5,5.5
2020,3,AA,SFO,DFW,2,9.5,6.5
2020,3,AA,SFO,LAX,1,5.0,17.0
2020,3,AA,SFO,MCO,3,5.666666666666667,22.0
2020,3,AA,SFO,ORD,4,6.0,7.75
2020,3,AA,SFO,SEA,2,19.0,10.5
2020,3,DL,ATL,DEN,1,0.0,16.0
2020,3,DL,ATL,DFW,1,8.0,0.0
2020,3,DL,ATL,JFK,4,9.0,1.25
2020,3,DL,ATL,LAX,2,4.0,13.5
2020,3,DL,ATL,MCO,1,10.0,0.0
2020,3,DL,ATL,ORD,4,6.0,7.25
2020,3,DL,ATL,SEA,1,0.0,3.0
2020,3,DL,ATL,SFO,2,8.0,6.0
2020,3,DL,DEN,ATL,3,10.333333333333334,14.0
2020,3,DL,DEN,DFW,2,20.0,8.5
2020,3,DL,DEN,JFK,8,14.0,8.375
2020,3,DL,DEN,LAX,1,2.0,1.0
2020,3,DL,DEN,MCO,3,17.333333333333332,4.666666666666667
2020,3,DL,DEN,ORD,3,6.333333333333333,10.333333333333334
2020,3,DL,DEN,SFO,1,11.0,15.0
2020,3,DL,DFW,ATL,1,22.0,15.0
2020,3,DL,DFW,DEN,4,14.75,13.75
2020,3,DL,DFW,JFK,1,7.0,0.0
2020,3,DL,DFW,LAX,2,3.0,5.0
2020,3,DL,DFW,MCO,1,13.0,0.0
2020,3,DL,DFW,ORD,2,7.5,13.5
2020,3,DL,DFW,SEA,2,9.0,23.0
2020,3,DL,DFW,SFO,1,0.0,13.0
2020,3,DL,JFK,ATL,2,13.0,9.5
2020,3,DL,JFK,DEN,1,9.0,6.0
2020,3,DL,JFK,LAX,4,8.0,6.5
2020,3,DL,JFK,MCO,1,8.0,7.0
2020,3,DL,JFK,SEA,2,2.0,13.5
2020,3,DL,JFK,SFO,1,8.0,5.0
2020,3,DL,LAX,DEN,2,15.5,2.0
2020,3,DL,LAX,DFW,2,12.5,13.0
2020,3,DL,LAX,JFK,1,4.0,7.0
2020,3,DL,LAX,MCO,2,9.5,13.5
2020,3,DL,LAX,ORD,3,0.0,10.666666666666666
2020,3,DL,LAX,SEA,2,11.5,17.0
2020,3,DL,LAX,SFO,4,9.75,12.25
2020,3,DL,MCO,ATL,1,1.0,4.0
2020,3,DL,MCO,DEN,1,11.0,10.0
2020,3,DL,MCO,DFW,2,7.5,9.0
2020,3,DL,MCO,JFK,1,7.0,9.0
2020,3,DL,MCO,LAX,1,8.0,0.0
2020,3,DL,MCO,ORD,6,13.166666666666666,7.833333333333333
2020,3,DL,MCO,SEA,3,5.0,11.0
2020,3,DL,MCO,SFO,1,17.0,13.0
2020,3,DL,ORD,ATL,2,8.5,7.5
2020,3,DL,ORD,DEN,2,19.5,14.0
2020,3,DL,ORD,DFW,1,13.0,28.0
2020,3,DL,ORD,JFK,1,15.0,9.0
2020,3,DL,ORD,LAX,2,21.5,5.5
2020,3,DL,ORD,MCO,2,9.0,19.0
2020,3,DL,ORD,SEA,3,13.0,9.666666666666666
2020,3,DL,ORD,SFO,1,5.0,15.0
2020,3,DL,SEA,ATL,1,4.0,20.0
2020,3,DL,SEA,DEN,1,9.0,0.0
2020,3,DL,SEA,DFW,2,9.5,15.0
2020,3,DL,SEA,JFK,3,10.666666666666666,9.0
